index,course,req_type,requisite,object_tree,json_tree
3607,"MUIN380",1,"Prerequisite: MUIN 281","["MUIN 281"]","{"prerequisites": "MUIN 281"}"
3608,"MUIN381",1,"Prerequisite: MUIN 380","["MUIN 380"]","{"prerequisites": "MUIN 380"}"
3609,"MUIN382",1,"Prerequisite(s): MUIN 282","["MUIN 282"]","{"prerequisites": "MUIN 282"}"
3610,"MUIN450",1,"Prerequisite: MUIN 351","["MUIN 351"]","{"prerequisites": "MUIN 351"}"
3611,"MUIN451",1,"Prerequisite: MUIN 450","["MUIN 450"]","{"prerequisites": "MUIN 450"}"
3612,"MUIN452",1,"Prerequisite(s): MUIN 352","["MUIN 352"]","{"prerequisites": "MUIN 352"}"
3613,"MUIN452D2",1,"Prerequisite: MUIN 452D1","["MUIN 452D1"]","{"prerequisites": "MUIN 452D1"}"
3614,"MUIN480",1,"Prerequisite: MUIN 381","["MUIN 381"]","{"prerequisites": "MUIN 381"}"
3615,"MUIN481",1,"Prerequisite: MUIN 480","["MUIN 480"]","{"prerequisites": "MUIN 480"}"
3616,"MUIN482",1,"Prerequisite(s): MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3617,"MUIN560",1,"Prerequisite: MUIN 461","["MUIN 461"]","{"prerequisites": "MUIN 461"}"
3618,"MUIN561",1,"Prerequisite: MUIN 560","["MUIN 560"]","{"prerequisites": "MUIN 560"}"
3619,"MUIN569",1,"Prerequisite: MUIN 469","["MUIN 469"]","{"prerequisites": "MUIN 469"}"
3620,"MUIN622D2",1,"Prerequisite: MUIN 622D1","["MUIN 622D1"]","{"prerequisites": "MUIN 622D1"}"
3621,"MUIN628D2",1,"Prerequisite: MUIN 628D1","["MUIN 628D1"]","{"prerequisites": "MUIN 628D1"}"
3622,"MUIN631",1,"Prerequisite(s): MUIN 630","["MUIN 630"]","{"prerequisites": "MUIN 630"}"
3623,"MUIN632",1,"Prerequisite(s): MUIN 631","["MUIN 631"]","{"prerequisites": "MUIN 631"}"
3624,"MUIN633",1,"Prerequisite(s): MUIN 632","["MUIN 632"]","{"prerequisites": "MUIN 632"}"
3625,"MUIN638",1,"Prerequisites: MUIN 637","["MUIN 637"]","{"prerequisites": "MUIN 637"}"
3634,"MUJZ161",1,"Prerequisite: MUJZ 160. Open to non-jazz majors, space permitting, but not for elective credit in B.Mus. or Artist Diploma programs ","["MUJZ 160"]","{"prerequisites": "MUJZ 160"}"
3635,"MUJZ171",1,"Prerequisite: MUJZ 170. Open only to Jazz Performance Majors. May not be taken for elective credit in B.Mus. or Artist Diploma programs ","["MUJZ 170"]","{"prerequisites": "MUJZ 170"}"
3637,"MUJZ214",1,"Prerequisite(s): MUJZ 213","["MUJZ 213"]","{"prerequisites": "MUJZ 213"}"
3638,"MUJZ223",1,"Prerequisite: MUJZ 161","["MUJZ 161"]","{"prerequisites": "MUJZ 161"}"
3639,"MUJZ224",1,"Prerequisite: MUJZ 223.","["MUJZ 223"]","{"prerequisites": "MUJZ 223"}"
3640,"MUJZ225",2,"Corequisite: MUJZ 161","["MUJZ 161"]","{"corequisites": "MUJZ 161"}"
3641,"MUJZ226",1,"Prerequisite: MUJZ 225","["MUJZ 225"]","{"prerequisites": "MUJZ 225"}"
3642,"MUJZ260",1,"Prerequisite(s): MUJZ 161","["MUJZ 161"]","{"prerequisites": "MUJZ 161"}"
3643,"MUJZ261",1,"Prerequisite: MUJZ 260.","["MUJZ 260"]","{"prerequisites": "MUJZ 260"}"
3645,"MUJZ325",1,"Prerequisite: MUJZ 226","["MUJZ 226"]","{"prerequisites": "MUJZ 226"}"
3646,"MUJZ326",1,"Prerequisite: MUJZ 325","["MUJZ 325"]","{"prerequisites": "MUJZ 325"}"
3647,"MUJZ340",1,"Prerequisite(s): MUJZ 261","["MUJZ 261"]","{"prerequisites": "MUJZ 261"}"
3648,"MUJZ341",1,"Prerequisite(s): MUJZ 340.","["MUJZ 340"]","{"prerequisites": "MUJZ 340"}"
3649,"MUJZ423",1,"Prerequisite: MUJZ 224.","["MUJZ 224"]","{"prerequisites": "MUJZ 224"}"
3650,"MUJZ424",1,"Prerequisite: MUJZ 423.","["MUJZ 423"]","{"prerequisites": "MUJZ 423"}"
3651,"MUJZ425",1,"Prerequisite: MUJZ 326","["MUJZ 326"]","{"prerequisites": "MUJZ 326"}"
3652,"MUJZ426",1,"Prerequisite: MUJZ 425","["MUJZ 425"]","{"prerequisites": "MUJZ 425"}"
3653,"MUJZ440",1,"Prerequisite: MUJZ 341","["MUJZ 341"]","{"prerequisites": "MUJZ 341"}"
3654,"MUJZ441",1,"Prerequisite: MUJZ 440","["MUJZ 440"]","{"prerequisites": "MUJZ 440"}"
3655,"MUJZ461D1",1,"Prerequisite(s): MUJZ 341","["MUJZ 341"]","{"prerequisites": "MUJZ 341"}"
3656,"MUJZ461D2",1,"Prerequisite: MUJZ 461D1","["MUJZ 461D1"]","{"prerequisites": "MUJZ 461D1"}"
3658,"MUJZ645",1,"Prerequisite: MUJZ 644.","["MUJZ 644"]","{"prerequisites": "MUJZ 644"}"
3659,"MUMT301",1,"Prerequisite: MUMT 202","["MUMT 202"]","{"prerequisites": "MUMT 202"}"
3660,"MUMT302",1,"Prerequisite: MUMT 202","["MUMT 202"]","{"prerequisites": "MUMT 202"}"
3661,"MUMT303",1,"Prerequisite: MUMT 302","["MUMT 302"]","{"prerequisites": "MUMT 302"}"
3662,"MUMT307",1,"Prerequisite: MUMT 306 ","["MUMT 306"]","{"prerequisites": "MUMT 306"}"
3664,"MUMT502",1,"Prerequisites: MUMT 307 and Honours standing in Music Technology ","["MUMT 307"]","{"prerequisites": "MUMT 307"}"
3665,"MUPD205",1,"Prerequisites: MUPD 204 and permission of the instructor","["MUPD 204"]","{"prerequisites": "MUPD 204"}"
3666,"MUPD235",1,"Prerequisite(s): MUPD 135","["MUPD 135"]","{"prerequisites": "MUPD 135"}"
3667,"MUPD350",1,"Prerequisite(s): MGPO 362","["MGPO 362"]","{"prerequisites": "MGPO 362"}"
3669,"MUPG272D1",1,"Prerequisites: MUTH 150 and permission of instructor.","["MUTH 150"]","{"prerequisites": "MUTH 150"}"
3670,"MUPG272D2",1,"Prerequisite: MUPG 272D1","["MUPG 272D1"]","{"prerequisites": "MUPG 272D1"}"
3671,"MUPG309",1,"Prerequisite: MUPG 209","["MUPG 209"]","{"prerequisites": "MUPG 209"}"
3673,"MUPG315D2",1,"Prerequisite: MUPG 315D1","["MUPG 315D1"]","{"prerequisites": "MUPG 315D1"}"
3674,"MUPG326",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3675,"MUPG328",1,"Prerequisite(s) : MUIN 282","["MUIN 282"]","{"prerequisites": "MUIN 282"}"
3676,"MUPG331",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3677,"MUPG336",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3678,"MUPG350",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3679,"MUPG372D1",1,"Prerequisites: MUPG 272 AND permission of instructor. Enrolment limited to 4 ","["MUPG 272"]","{"prerequisites": "MUPG 272"}"
3680,"MUPG372D2",1,"Prerequisite: MUPG 372D1","["MUPG 372D1"]","{"prerequisites": "MUPG 372D1"}"
3681,"MUPG425",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3682,"MUPG431",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3683,"MUPG435",1,"Prerequisite: MUIN 382","["MUIN 382"]","{"prerequisites": "MUIN 382"}"
3685,"MUPG542",1,"Prerequisite: MUPG 541","["MUPG 541"]","{"prerequisites": "MUPG 541"}"
3687,"MUPG572D2",1,"Prerequisite: MUPG 572D1","["MUPG 572D1"]","{"prerequisites": "MUPG 572D1"}"
3688,"MUPG575D2",1,"Prerequisite(s): MUPG 575D1.","["MUPG 575D1"]","{"prerequisites": "MUPG 575D1"}"
3689,"MUPG600D2",1,"Prerequisite: MUPG 600D1","["MUPG 600D1"]","{"prerequisites": "MUPG 600D1"}"
3690,"MUPG601D2",1,"Prerequisite: MUPG 601D1","["MUPG 601D1"]","{"prerequisites": "MUPG 601D1"}"
3691,"MUPG607D2",1,"Prerequisite: MUPG 607D1","["MUPG 607D1"]","{"prerequisites": "MUPG 607D1"}"
3692,"MUPG609D2",1,"Prerequisite: MUPG 609D1","["MUPG 609D1"]","{"prerequisites": "MUPG 609D1"}"
3693,"MUPG610D2",1,"Prerequisite: MUPG 610D1","["MUPG 610D1"]","{"prerequisites": "MUPG 610D1"}"
3694,"MUPG642D2",1,"Prerequisite: MUPG 642D1","["MUPG 642D1"]","{"prerequisites": "MUPG 642D1"}"
3695,"MUPG651D2",1,"Prerequisite: MUPG 651D1","["MUPG 651D1"]","{"prerequisites": "MUPG 651D1"}"
3696,"MUPG653D2",1,"Prerequisite: MUPG 653D1","["MUPG 653D1"]","{"prerequisites": "MUPG 653D1"}"
3697,"MUPG659D2",1,"Prerequisite: MUPG 659D1","["MUPG 659D1"]","{"prerequisites": "MUPG 659D1"}"
3698,"MUPG670D2",1,"Prerequisite: MUPG 670D1","["MUPG 670D1"]","{"prerequisites": "MUPG 670D1"}"
3699,"MUPG671",1,"Prerequisite: MUPG 670","["MUPG 670"]","{"prerequisites": "MUPG 670"}"
3700,"MUPG671D2",1,"Prerequisite: MUPG 671D1","["MUPG 671D1"]","{"prerequisites": "MUPG 671D1"}"
3701,"MUPG675D2",1,"Prerequisite: MUPG 675D1","["MUPG 675D1"]","{"prerequisites": "MUPG 675D1"}"
3702,"MUPG676D2",1,"Prerequisite: MUPG 676D1","["MUPG 676D1"]","{"prerequisites": "MUPG 676D1"}"
3703,"MUPG687",1,"Prerequisite: MUEN 556 or equivalent or permission of the instructor","["MUEN 556"]","{"prerequisites": "MUEN 556"}"
3704,"MUPG688",1,"Prerequisite: MUEN 556 or equivalent or permission of the instructor","["MUEN 556"]","{"prerequisites": "MUEN 556"}"
3705,"MUPG689",1,"Prerequisite: MUEN 556 or equivalent or permission of the instructor","["MUEN 556"]","{"prerequisites": "MUEN 556"}"
3706,"MUPG742D2",1,"Prerequisite(s): MUPG 742D1","["MUPG 742D1"]","{"prerequisites": "MUPG 742D1"}"
3708,"MUSP124",1,"Prerequisite: MUSP 123","["MUSP 123"]","{"prerequisites": "MUSP 123"}"
3711,"MUSP141",1,"Prerequisites: Matriculation Music or McGill Conservatory Theory Secondary V or its equivalent. MUSP 140","["MUSP 140"]","{"prerequisites": "MUSP 140"}"
3714,"MUSP171",1,"Prerequisite: MUSP 170","["MUSP 170"]","{"prerequisites": "MUSP 170"}"
3716,"MUSP240",1,"Prerequisites: Matriculation Music or McGill Conservatory Theory Secondary V or its equivalent. MUSP 141","["MUSP 141"]","{"prerequisites": "MUSP 141"}"
3717,"MUSP240",2,"Corequisite: MUTH 250","["MUTH 250"]","{"corequisites": "MUTH 250"}"
3718,"MUSP241",1,"Prerequisite: MUSP 240","["MUSP 240"]","{"prerequisites": "MUSP 240"}"
3719,"MUSP241",2,"Corequisite: MUTH 251","["MUTH 251"]","{"corequisites": "MUTH 251"}"
3720,"MUSP330",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3721,"MUSP335",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3722,"MUSP346",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3723,"MUSP350",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3724,"MUSP353",1,"Prerequisite: MUSP 141","["MUSP 141"]","{"prerequisites": "MUSP 141"}"
3725,"MUSP354",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3726,"MUSP355",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3727,"MUSP381",1,"Prerequisite: MUSP 241","["MUSP 241"]","{"prerequisites": "MUSP 241"}"
3730,"MUSP500D2",1,"Prerequisite: MUSP 500D1.","["MUSP 500D1"]","{"prerequisites": "MUSP 500D1"}"
3731,"MUSR232",1,"Prerequisite or corequisite: MATH 112. Available as Arts/Science elective in B.Mus. programs.","["MATH 112"]","{"prerequisites": "MATH 112"}"
3732,"MUSR300D2",1,"Prerequisite: MUSR 300D1.","["MUSR 300D1"]","{"prerequisites": "MUSR 300D1"}"
3734,"MUSR629D2",1,"Prerequisite: MUSR 629D1.","["MUSR 629D1"]","{"prerequisites": "MUSR 629D1"}"
3735,"MUSR631D1",1,"Prerequisite: MUMT 629.","["MUMT 629"]","{"prerequisites": "MUMT 629"}"
3736,"MUSR631D2",1,"Prerequisite: MUSR 631D1.","["MUSR 631D1"]","{"prerequisites": "MUSR 631D1"}"
3737,"MUSR669D2",1,"Prerequisite: MUSR 669D1.","["MUSR 669D1"]","{"prerequisites": "MUSR 669D1"}"
3738,"MUSR670D1",1,"Prerequisite: MUMT 300.","["MUMT 300"]","{"prerequisites": "MUMT 300"}"
3739,"MUSR670D2",1,"Prerequisite: MUSR 670D1.","["MUSR 670D1"]","{"prerequisites": "MUSR 670D1"}"
3741,"MUSR671D2",1,"Prerequisite: MUSR 671D1.","["MUSR 671D1"]","{"prerequisites": "MUSR 671D1"}"
3742,"MUSR672D2",1,"Prerequisite: MUSR 672D1.","["MUSR 672D1"]","{"prerequisites": "MUSR 672D1"}"
3743,"MUSR676D2",1,"Prerequisite: MUSR 676D1.","["MUSR 676D1"]","{"prerequisites": "MUSR 676D1"}"
3744,"MUSR677D2",1,"Prerequisite: MUSR 677D1.","["MUSR 677D1"]","{"prerequisites": "MUSR 677D1"}"
3747,"MUTH100",2,"Corequisite: MUTH 150","["MUTH 150"]","{"corequisites": "MUTH 150"}"
3752,"MUTH250",1,"Prerequisite: MUTH 151","["MUTH 151"]","{"prerequisites": "MUTH 151"}"
3753,"MUTH250",2,"Corequisite: MUSP 240","["MUSP 240"]","{"corequisites": "MUSP 240"}"
3754,"MUTH251",1,"Prerequisite: MUTH 250","["MUTH 250"]","{"prerequisites": "MUTH 250"}"
3755,"MUTH251",2,"Corequisite: MUSP 241","["MUSP 241"]","{"corequisites": "MUSP 241"}"
3758,"MUTH321",1,"Prerequisite: MUTH 251","["MUTH 251"]","{"prerequisites": "MUTH 251"}"
3759,"MUTH322",1,"Prerequisite: MUTH 350","["MUTH 350"]","{"prerequisites": "MUTH 350"}"
3760,"MUTH350",1,"Prerequisite: MUTH 251","["MUTH 251"]","{"prerequisites": "MUTH 251"}"
3763,"MUTH526",1,"Prerequisite: MUTH 251","["MUTH 251"]","{"prerequisites": "MUTH 251"}"
3764,"MUTH528",1,"Prerequisite: MUTH 251 or permission of instructor.","["MUTH 251"]","{"prerequisites": "MUTH 251"}"
3765,"MUTH529",1,"Prerequisite: MUTH 251 (or equivalent).","["MUTH 251"]","{"prerequisites": "MUTH 251"}"
3766,"MUTH538",1,"Prerequisites: MUTH 350 (or equivalent).","["MUTH 350"]","{"prerequisites": "MUTH 350"}"
3767,"MUTH539",1,"Prerequisite: MUTH 350","["MUTH 350"]","{"prerequisites": "MUTH 350"}"
3770,"MUTH602",1,"Prerequisite: MUTH 202 or equivalent","["MUTH 202"]","{"prerequisites": "MUTH 202"}"
3771,"MUTH604",1,"Prerequisite: MUTH 204 or equivalent","["MUTH 204"]","{"prerequisites": "MUTH 204"}"
3777,"NEUR696D2",1,"Prerequisite: NEUR 696D1","["NEUR 696D1"]","{"prerequisites": "NEUR 696D1"}"
3778,"NEUR696N2",1,"Prerequisite: NEUR 696N1","["NEUR 696N1"]","{"prerequisites": "NEUR 696N1"}"
3779,"NEUR697D2",1,"Prerequisite: NEUR 697D1","["NEUR 697D1"]","{"prerequisites": "NEUR 697D1"}"
3780,"NEUR697N2",1,"Prerequisite: NEUR 697N1","["NEUR 697N1"]","{"prerequisites": "NEUR 697N1"}"
3781,"NEUR698D2",1,"Prerequisite: NEUR 698D1","["NEUR 698D1"]","{"prerequisites": "NEUR 698D1"}"
3782,"NEUR698N2",1,"Prerequisite: NEUR 698N1","["NEUR 698N1"]","{"prerequisites": "NEUR 698N1"}"
3783,"NEUR699D2",1,"Prerequisite: NEUR 699D1","["NEUR 699D1"]","{"prerequisites": "NEUR 699D1"}"
3784,"NEUR699N2",1,"Prerequisite: NEUR 699N1","["NEUR 699N1"]","{"prerequisites": "NEUR 699N1"}"
3785,"NEUR700D2",1,"Prerequisite: NEUR 700D1","["NEUR 700D1"]","{"prerequisites": "NEUR 700D1"}"
3787,"NRSC451",2,"Corequisites: ANTH or GEOG 451 Society &amp; Development in Africa","["GEOG 451"]","{"corequisites": "GEOG 451"}"
3788,"NRSC620",1,"Prerequisite: ENVR 630","["ENVR 630"]","{"prerequisites": "ENVR 630"}"
3791,"NRSC622D1",2,"Corequisite: NRSC 621","["NRSC 621"]","{"corequisites": "NRSC 621"}"
3792,"NRSC622D2",1,"Prerequisite: NRSC 622D1","["NRSC 622D1"]","{"prerequisites": "NRSC 622D1"}"
3793,"NRSC671",1,"Prerequisite(s): NRSC 670","["NRSC 670"]","{"prerequisites": "NRSC 670"}"
3794,"NRSC701D2",1,"Prerequisite: NRSC 701D1","["NRSC 701D1"]","{"prerequisites": "NRSC 701D1"}"
3795,"NRSC701N2",1,"Prerequisite: NRSC 701N1","["NRSC 701N1"]","{"prerequisites": "NRSC 701N1"}"
3800,"NSCI400D2",1,"Prerequisite: NSCI 400D1","["NSCI 400D1"]","{"prerequisites": "NSCI 400D1"}"
3802,"NSCI400N2",1,"Prerequisite: NSCI 400N1","["NSCI 400N1"]","{"prerequisites": "NSCI 400N1"}"
3805,"NSCI410D2",1,"Prerequisite: NSCI 410D1","["NSCI 410D1"]","{"prerequisites": "NSCI 410D1"}"
3808,"NSCI420D2",1,"Prerequisite: NSCI 420D1","["NSCI 420D1"]","{"prerequisites": "NSCI 420D1"}"
3810,"NSCI420N2",1,"Prerequisite: NSCI 420N1","["NSCI 420N1"]","{"prerequisites": "NSCI 420N1"}"
3813,"NSCI430D2",1,"Prerequisite: NSCI 430D1","["NSCI 430D1"]","{"prerequisites": "NSCI 430D1"}"
3817,"NUR1210",1,"Prerequisite(s): NUR1 209","["NUR1 209"]","{"prerequisites": "NUR1 209"}"
3818,"NUR1222",2,"Corequisite(s): IPEA 500","["IPEA 500"]","{"corequisites": "IPEA 500"}"
3821,"NUR1225",1,"Prerequisite(s): NUR1 224","["NUR1 224"]","{"prerequisites": "NUR1 224"}"
3829,"NUR1236",1,"Prerequisite(s): NUR1 235","["NUR1 235"]","{"prerequisites": "NUR1 235"}"
3832,"NUR1301",1,"Prerequisite(s): NUR1 300","["NUR1 300"]","{"prerequisites": "NUR1 300"}"
3833,"NUR1311",1,"Prerequisite: NUR1 209","["NUR1 209"]","{"prerequisites": "NUR1 209"}"
3834,"NUR1318",2,"Corequisite: NUR1 338","["NUR1 338"]","{"corequisites": "NUR1 338"}"
3835,"NUR1320",1,"Prerequisite: NUR1 209","["NUR1 209"]","{"prerequisites": "NUR1 209"}"
3839,"NUR1323",2,"Corequisite(s): NUR1 300","["NUR1 300"]","{"corequisites": "NUR1 300"}"
3840,"NUR1324",1,"Prerequisite(s): NUR1 323","["NUR1 323"]","{"prerequisites": "NUR1 323"}"
3842,"NUR1325",1,"Prerequisite: NUR1 225","["NUR1 225"]","{"prerequisites": "NUR1 225"}"
3844,"NUR1326",1,"Prerequisite(s): NUR1 325","["NUR1 325"]","{"prerequisites": "NUR1 325"}"
3846,"NUR1327",1,"Prerequisite(s): NUR1 318","["NUR1 318"]","{"prerequisites": "NUR1 318"}"
3849,"NUR1331",1,"Prerequisite(s): NUR1 233","["NUR1 233"]","{"prerequisites": "NUR1 233"}"
3850,"NUR1331",2,"Corequisite(s): NUR1 335","["NUR1 335"]","{"corequisites": "NUR1 335"}"
3851,"NUR1332",1,"Prerequisite(s): NUR1 331","["NUR1 331"]","{"prerequisites": "NUR1 331"}"
3853,"NUR1333",1,"Prerequisite(s): NUR1 332","["NUR1 332"]","{"prerequisites": "NUR1 332"}"
3854,"NUR1335",1,"Prerequisite(s): NUR1 231","["NUR1 231"]","{"prerequisites": "NUR1 231"}"
3855,"NUR1335",2,"Corequisite(s): NUR1 331","["NUR1 331"]","{"corequisites": "NUR1 331"}"
3856,"NUR1336",1,"Prerequisite(s): NUR1 335","["NUR1 335"]","{"prerequisites": "NUR1 335"}"
3858,"NUR1338",2,"Corequisite: NUR1 318","["NUR1 318"]","{"corequisites": "NUR1 318"}"
3859,"NUR1339",1,"Prerequisite: NUR1 338","["NUR1 338"]","{"prerequisites": "NUR1 338"}"
3862,"NUR1423",1,"Prerequisite: NUR1 424","["NUR1 424"]","{"prerequisites": "NUR1 424"}"
3863,"NUR1424",1,"Prerequisite for B.N. (Integrated) students: NUR1 327","["NUR1 327"]","{"prerequisites": "NUR1 327"}"
3870,"NUR1531",1,"Prerequisite: NUR1 432","["NUR1 432"]","{"prerequisites": "NUR1 432"}"
3871,"NUR1531",2,"Corequisite: NUR1 423","["NUR1 423"]","{"corequisites": "NUR1 423"}"
3874,"NUR2210",1,"Prerequisites: NUR2 209 (or equivalent)","["NUR2 209"]","{"prerequisites": "NUR2 209"}"
3877,"NUR2512",1,"Prerequisite(s): NUR2 514","["NUR2 514"]","{"prerequisites": "NUR2 514"}"
3879,"NUR2514",1,"Prerequisite(s): NUR2 513","["NUR2 513"]","{"prerequisites": "NUR2 513"}"
3881,"NUR2515",1,"Prerequisite(s): PSYC 204 or Undergraduate Introductory-Level Statistics Course","["PSYC 204"]","{"prerequisites": "PSYC 204"}"
3884,"NUR2519",2,"Corequisite: NUR2 512","["NUR2 512"]","{"corequisites": "NUR2 512"}"
3887,"NUR2600",1,"Prerequisites: NUR2 612","["NUR2 612"]","{"prerequisites": "NUR2 612"}"
3888,"NUR2601",1,"Prerequisites: NUR2 600","["NUR2 600"]","{"prerequisites": "NUR2 600"}"
3889,"NUR2602",1,"Prerequisites: NUR2 601","["NUR2 601"]","{"prerequisites": "NUR2 601"}"
3890,"NUR2605",1,"Prerequisites: NUR2 612","["NUR2 612"]","{"prerequisites": "NUR2 612"}"
3891,"NUR2606",1,"Prerequisite: NUR2 612","["NUR2 612"]","{"prerequisites": "NUR2 612"}"
3892,"NUR2607",2,"Corequisite(s): NUR2 609","["NUR2 609"]","{"corequisites": "NUR2 609"}"
3893,"NUR2609",2,"Corequisite(s):  NUR2 611D1","["NUR2 611D1"]","{"corequisites": "NUR2 611D1"}"
3895,"NUR2614",1,"Prerequisite: NUR2 613","["NUR2 613"]","{"prerequisites": "NUR2 613"}"
3896,"NUR2617",2,"Corequisite(s): NUR2 608","["NUR2 608"]","{"corequisites": "NUR2 608"}"
3897,"NUR2618",2,"Corequisite(s): NUR2 611","["NUR2 611"]","{"corequisites": "NUR2 611"}"
3899,"NUR2622",1,"Prerequisites: NUR2 603","["NUR2 603"]","{"prerequisites": "NUR2 603"}"
3900,"NUR2623",1,"Prerequisites: PATH 300","["PATH 300"]","{"prerequisites": "PATH 300"}"
3901,"NUR2628",1,"Prerequisite: NUR1 235 or permission of instructor.","["NUR1 235"]","{"prerequisites": "NUR1 235"}"
3902,"NUR2630",1,"Prerequisites: NUR2 612","["NUR2 612"]","{"prerequisites": "NUR2 612"}"
3903,"NUR2631",1,"Prerequisite: NUR2 630.","["NUR2 630"]","{"prerequisites": "NUR2 630"}"
3904,"NUR2632",1,"Prerequisite: NUR2 631","["NUR2 631"]","{"prerequisites": "NUR2 631"}"
3905,"NUR2634",1,"Prerequisite(s): NUR2 623","["NUR2 623"]","{"prerequisites": "NUR2 623"}"
3909,"NUR2639",1,"Prerequisite: NUR2 614","["NUR2 614"]","{"prerequisites": "NUR2 614"}"
3913,"NUR2652",1,"Prerequisite(s: NUR2 651.","["NUR2 651"]","{"prerequisites": "NUR2 651"}"
3914,"NUR2654",1,"Prerequisite(s): NUR2 653","["NUR2 653"]","{"prerequisites": "NUR2 653"}"
3918,"NUR2658",1,"Prerequisite: NUR2 657","["NUR2 657"]","{"prerequisites": "NUR2 657"}"
3920,"NUR2661",1,"Prerequisites: NUR2 660 or permission of the instructor.","["NUR2 660"]","{"prerequisites": "NUR2 660"}"
3922,"NUR2663",1,"Prerequisite: NUR2 661 or permission of the instructor.","["NUR2 661"]","{"prerequisites": "NUR2 661"}"
3923,"NUR2665",1,"Prerequisite: NUR2 664","["NUR2 664"]","{"prerequisites": "NUR2 664"}"
3924,"NUR2667",1,"Prerequisite: NUR2 614","["NUR2 614"]","{"prerequisites": "NUR2 614"}"
3927,"NUR2669",2,"Corequisite: NUR2 697","["NUR2 697"]","{"corequisites": "NUR2 697"}"
3928,"NUR2671",1,"Prerequisite: NUR2 670","["NUR2 670"]","{"prerequisites": "NUR2 670"}"
3930,"NUR2673",1,"Prerequisite: NUR2 672","["NUR2 672"]","{"prerequisites": "NUR2 672"}"
3931,"NUR2674",1,"Prerequisite: NUR2 673","["NUR2 673"]","{"prerequisites": "NUR2 673"}"
3932,"NUR2677",2,"Corequisite: NUR2 678","["NUR2 678"]","{"corequisites": "NUR2 678"}"
3933,"NUR2678",2,"Corequisite: NUR2 677","["NUR2 677"]","{"corequisites": "NUR2 677"}"
3935,"NUR2679",2,"Corequisite: NUR2 698","["NUR2 698"]","{"corequisites": "NUR2 698"}"
3937,"NUR2688",1,"Prerequisite: NUR2 687","["NUR2 687"]","{"prerequisites": "NUR2 687"}"
3938,"NUR2689",1,"Prerequisite: NUR2 657","["NUR2 657"]","{"prerequisites": "NUR2 657"}"
3939,"NUR2689",2,"Corequisite: NUR2 658","["NUR2 658"]","{"corequisites": "NUR2 658"}"
3940,"NUR2691",1,"Prerequisite: NUR2 690","["NUR2 690"]","{"prerequisites": "NUR2 690"}"
3941,"NUR2692",1,"Prerequisite: NUR2 690","["NUR2 690"]","{"prerequisites": "NUR2 690"}"
3944,"NUR2698",1,"Prerequisite: NUR2 697","["NUR2 697"]","{"prerequisites": "NUR2 697"}"
3945,"NUR2698",2,"Corequisite: NUR2 679","["NUR2 679"]","{"corequisites": "NUR2 679"}"
3946,"NUR2730",1,"Prerequisite: NUR2 620 or equivalent ","["NUR2 620"]","{"prerequisites": "NUR2 620"}"
3949,"NUR3667",1,"Prerequisite: NUR3 668","["NUR3 668"]","{"prerequisites": "NUR3 668"}"
3952,"NUTR207",2,"Corequisites: FDSC 230 [for students that have not taken the CEGEP equivalent OOXV].","["FDSC 230"]","{"corequisites": "FDSC 230"}"
3953,"NUTR208",2,"Corequisite(s): All Required courses in Term 1 of the Dietetics Major, IPEA 500","["IPEA 500"]","{"corequisites": "IPEA 500"}"
3955,"NUTR214",1,"Prerequisite: FDSC 230 or corequisite with instructor's permission.","["FDSC 230"]","{"prerequisites": "FDSC 230"}"
3958,"NUTR307",1,"Prerequisite(s): ANSC 234","["ANSC 234"]","{"prerequisites": "ANSC 234"}"
3962,"NUTR341",2,"Corequisite(s): NUTR 207 or permission of Instructor","["NUTR 207"]","{"corequisites": "NUTR 207"}"
3965,"NUTR345",1,"Prerequisite: NUTR 209.","["NUTR 209"]","{"prerequisites": "NUTR 209"}"
3966,"NUTR346",1,"Prerequisite: NUTR 345","["NUTR 345"]","{"prerequisites": "NUTR 345"}"
3967,"NUTR401",1,"Prerequisite(s): NUTR 344","["NUTR 344"]","{"prerequisites": "NUTR 344"}"
3968,"NUTR401",2,"Corequisite(s): NUTR 450","["NUTR 450"]","{"corequisites": "NUTR 450"}"
3969,"NUTR408",1,"Prerequisite: NUTR 311","["NUTR 311"]","{"prerequisites": "NUTR 311"}"
