index,course,req_type,requisite, object_tree, json_tree
3709,"MUSP124",2,"Corequisites: MUJZ 161, MUJZ 171", "[]", "{}"
3710,"MUSP140",2,"Corequisites: MUTH 150, MUSP 170", "[]", "{}"
3711,"MUSP141",1,"Prerequisites: Matriculation Music or McGill Conservatory Theory Secondary V or its equivalent. MUSP 140", "["MUSP 140"]", "{"prerequisites": "MUSP 140"}"
3712,"MUSP141",2,"Corequisites: MUTH 151, MUSP 171", "[]", "{}"
3713,"MUSP170",2,"Corequisites: MUTH 150 and MUSP 140.", "[]", "{}"
3714,"MUSP171",1,"Prerequisite: MUSP 170", "["MUSP 170"]", "{"prerequisites": "MUSP 170"}"
3715,"MUSP171",2,"Corequisites: MUTH 111 and MUSP 131; or MUTH 151 and MUSP 141", "[]", "{}"
3716,"MUSP240",1,"Prerequisites: Matriculation Music or McGill Conservatory Theory Secondary V or its equivalent. MUSP 141", "["MUSP 141"]", "{"prerequisites": "MUSP 141"}"
3717,"MUSP240",2,"Corequisite: MUTH 250", "["MUTH 250"]", "{"corequisites": "MUTH 250"}"
3718,"MUSP241",1,"Prerequisite: MUSP 240", "["MUSP 240"]", "{"prerequisites": "MUSP 240"}"
3719,"MUSP241",2,"Corequisite: MUTH 251", "["MUTH 251"]", "{"corequisites": "MUTH 251"}"
3720,"MUSP330",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3721,"MUSP335",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3722,"MUSP346",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3723,"MUSP350",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3724,"MUSP353",1,"Prerequisite: MUSP 141", "["MUSP 141"]", "{"prerequisites": "MUSP 141"}"
3725,"MUSP354",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3726,"MUSP355",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3727,"MUSP381",1,"Prerequisite: MUSP 241", "["MUSP 241"]", "{"prerequisites": "MUSP 241"}"
3728,"MUSP446",1,"Prerequisite: One of MUSP 324, 330, 335, 346, 350, 353, 354, 355, 381", "[]", "{}"
3729,"MUSP447",1,"Prerequisite: One of MUSP 324, 330, 335, 346, 350, 353, 354, 355, 381", "[]", "{}"
3730,"MUSP500D2",1,"Prerequisite: MUSP 500D1.", "["MUSP 500D1"]", "{"prerequisites": "MUSP 500D1"}"
3731,"MUSR232",1,"Prerequisite or corequisite: MATH 112. Available as Arts/Science elective in B.Mus. programs.", "["MATH 112"]", "{"prerequisites": "MATH 112"}"
3732,"MUSR300D2",1,"Prerequisite: MUSR 300D1.", "["MUSR 300D1"]", "{"prerequisites": "MUSR 300D1"}"
3733,"MUSR339",1,"Prerequisite: MUSR 232 (previously MUMT 232). Available as Arts/Science elective in B.Mus. programs.", "[]", "{}"
3734,"MUSR629D2",1,"Prerequisite: MUSR 629D1.", "["MUSR 629D1"]", "{"prerequisites": "MUSR 629D1"}"
3735,"MUSR631D1",1,"Prerequisite: MUMT 629.", "["MUMT 629"]", "{"prerequisites": "MUMT 629"}"
3736,"MUSR631D2",1,"Prerequisite: MUSR 631D1.", "["MUSR 631D1"]", "{"prerequisites": "MUSR 631D1"}"
3737,"MUSR669D2",1,"Prerequisite: MUSR 669D1.", "["MUSR 669D1"]", "{"prerequisites": "MUSR 669D1"}"
3738,"MUSR670D1",1,"Prerequisite: MUMT 300.", "["MUMT 300"]", "{"prerequisites": "MUMT 300"}"
3739,"MUSR670D2",1,"Prerequisite: MUSR 670D1.", "["MUSR 670D1"]", "{"prerequisites": "MUSR 670D1"}"
3740,"MUSR671D1",1,"Prerequisite: MUSR 670D1/D2 (formerly MUMT 670D1/D2).", "[]", "{}"
3741,"MUSR671D2",1,"Prerequisite: MUSR 671D1.", "["MUSR 671D1"]", "{"prerequisites": "MUSR 671D1"}"
3742,"MUSR672D2",1,"Prerequisite: MUSR 672D1.", "["MUSR 672D1"]", "{"prerequisites": "MUSR 672D1"}"
3743,"MUSR676D2",1,"Prerequisite: MUSR 676D1.", "["MUSR 676D1"]", "{"prerequisites": "MUSR 676D1"}"
3744,"MUSR677D2",1,"Prerequisite: MUSR 677D1.", "["MUSR 677D1"]", "{"prerequisites": "MUSR 677D1"}"
3745,"MUSR678",1,"Prerequisite: MUSR 668 (formerly MUMT 668).", "[]", "{}"
3746,"MUSR695",1,"Prerequisite: For Master's students: MUSR 670D1, MUSR 670D2 and MUSR 672D1, MUSR 672D2", "[]", "{}"
3747,"MUTH100",2,"Corequisite: MUTH 150", "["MUTH 150"]", "{"corequisites": "MUTH 150"}"
3748,"MUTH150",2,"Corequisites: MUSP 140 and MUSP 170", "[]", "{}"
3749,"MUTH151",2,"Corequisites: MUSP 141 and MUSP 171", "[]", "{}"
3750,"MUTH202",1,"Prerequisites: MUTH 211 or MUCO 240D1/D2 AND MUSP 231 and MUSP 171; or MUSP 140, MUSP 170, MUTH 150", "[]", "{}"
3751,"MUTH204",1,"Prerequisites: MUSP 141, MUSP 171, MUTH 151; or MUTH 211 or MUCO 240D1/D2 AND MUSP 231 and MUSP 171", "[]", "{}"
3752,"MUTH250",1,"Prerequisite: MUTH 151", "["MUTH 151"]", "{"prerequisites": "MUTH 151"}"
3753,"MUTH250",2,"Corequisite: MUSP 240", "["MUSP 240"]", "{"corequisites": "MUSP 240"}"
3754,"MUTH251",1,"Prerequisite: MUTH 250", "["MUTH 250"]", "{"prerequisites": "MUTH 250"}"
3755,"MUTH251",2,"Corequisite: MUSP 241", "["MUSP 241"]", "{"corequisites": "MUSP 241"}"
3756,"MUTH302",1,"Prerequisite: MUTH 202 or MUTH 301", "[]", "{}"
3757,"MUTH304",1,"Prerequisite: MUTH 204 or MUTH 303", "[]", "{}"
3758,"MUTH321",1,"Prerequisite: MUTH 251", "["MUTH 251"]", "{"prerequisites": "MUTH 251"}"
3759,"MUTH322",1,"Prerequisite: MUTH 350", "["MUTH 350"]", "{"prerequisites": "MUTH 350"}"
3760,"MUTH350",1,"Prerequisite: MUTH 251", "["MUTH 251"]", "{"prerequisites": "MUTH 251"}"
3761,"MUTH426",1,"Prerequisite: MUTH 250; or MUTH 211, MUHL 184", "[]", "{}"
3762,"MUTH475",1,"Prerequisites: MUTH 211 or MUCO 240D1/D2 or MUTH 250, and MUSP 231 or MUSP 241, and MUSP 171", "[]", "{}"
3763,"MUTH526",1,"Prerequisite: MUTH 251", "["MUTH 251"]", "{"prerequisites": "MUTH 251"}"
3764,"MUTH528",1,"Prerequisite: MUTH 251 or permission of instructor.", "["MUTH 251"]", "{"prerequisites": "MUTH 251"}"
3765,"MUTH529",1,"Prerequisite: MUTH 251 (or equivalent).", "["MUTH 251"]", "{"prerequisites": "MUTH 251"}"
3766,"MUTH538",1,"Prerequisites: MUTH 350 (or equivalent).", "["MUTH 350"]", "{"prerequisites": "MUTH 350"}"
3767,"MUTH539",1,"Prerequisite: MUTH 350", "["MUTH 350"]", "{"prerequisites": "MUTH 350"}"
3768,"MUTH539",2,"Corequisite: One of: MUSP 324, MUSP 330, MUSP 335, MUSP 346, MUSP 350, MUSP 353, or MUSP 355.", "[]", "{}"
3769,"MUTH541",1,"Prerequisites: MUTH 250 or MUTH 251, and MUSP 171 and MUSP 241", "[]", "{}"
3770,"MUTH602",1,"Prerequisite: MUTH 202 or equivalent", "["MUTH 202"]", "{"prerequisites": "MUTH 202"}"
3771,"MUTH604",1,"Prerequisite: MUTH 204 or equivalent", "["MUTH 204"]", "{"prerequisites": "MUTH 204"}"
3772,"NEUR310",1,"Prerequisites or Corequisites: BIOL 201, or PHGY 209, or PHGY 210; and one of ANAT 321, ANAT 322, BIOL 306, PHGY 311.", "[]", "{}"
3773,"NEUR502",1,"Prerequisites: (MIMM 214 or MIMM 314 or MIMM 414 or PHGY 313) and (NSCI 200 or NSCI 201 or ANAT 321 or ANAT 323 or PHGY 314) or permission of instructor.", "[]", "{}"
3774,"NEUR550",1,"Prerequisite: BIOL 200, BIOL 201, BIOC 311, BIOC 312, PHGY 209, PHGY 210 or permission of instructor.", "[]", "{}"
3775,"NEUR604",1,"Prerequisites: NEUR 630, NEUR 631 or NEUR 610; and permission of instructor ", "[]", "{}"
3776,"NEUR630",1,"Prerequisites: BIOL 200 and BIOL 201 or equivalent; permission of instructor ", "[]", "{}"
3777,"NEUR696D2",1,"Prerequisite: NEUR 696D1", "["NEUR 696D1"]", "{"prerequisites": "NEUR 696D1"}"
3778,"NEUR696N2",1,"Prerequisite: NEUR 696N1", "["NEUR 696N1"]", "{"prerequisites": "NEUR 696N1"}"
3779,"NEUR697D2",1,"Prerequisite: NEUR 697D1", "["NEUR 697D1"]", "{"prerequisites": "NEUR 697D1"}"
3780,"NEUR697N2",1,"Prerequisite: NEUR 697N1", "["NEUR 697N1"]", "{"prerequisites": "NEUR 697N1"}"
3781,"NEUR698D2",1,"Prerequisite: NEUR 698D1", "["NEUR 698D1"]", "{"prerequisites": "NEUR 698D1"}"
3782,"NEUR698N2",1,"Prerequisite: NEUR 698N1", "["NEUR 698N1"]", "{"prerequisites": "NEUR 698N1"}"
3783,"NEUR699D2",1,"Prerequisite: NEUR 699D1", "["NEUR 699D1"]", "{"prerequisites": "NEUR 699D1"}"
3784,"NEUR699N2",1,"Prerequisite: NEUR 699N1", "["NEUR 699N1"]", "{"prerequisites": "NEUR 699N1"}"
3785,"NEUR700D2",1,"Prerequisite: NEUR 700D1", "["NEUR 700D1"]", "{"prerequisites": "NEUR 700D1"}"
3786,"NRSC405",2,"Corequisite(s): ANTH/GEOG 451, NRSC/BIOL 452", "[]", "{}"
3787,"NRSC451",2,"Corequisites: ANTH or GEOG 451 Society &amp; Development in Africa", "["GEOG 451"]", "{"corequisites": "GEOG 451"}"
3788,"NRSC620",1,"Prerequisite: ENVR 630", "["ENVR 630"]", "{"prerequisites": "ENVR 630"}"
3789,"NRSC621",1,"Prerequisites: ENVR 630, NRSC 620", "[]", "{}"
3790,"NRSC622D1",1,"Prerequisites: ENVR 630, NRSC 620", "[]", "{}"
3791,"NRSC622D1",2,"Corequisite: NRSC 621", "["NRSC 621"]", "{"corequisites": "NRSC 621"}"
3792,"NRSC622D2",1,"Prerequisite: NRSC 622D1", "["NRSC 622D1"]", "{"prerequisites": "NRSC 622D1"}"
3793,"NRSC671",1,"Prerequisite(s): NRSC 670", "["NRSC 670"]", "{"prerequisites": "NRSC 670"}"
3794,"NRSC701D2",1,"Prerequisite: NRSC 701D1", "["NRSC 701D1"]", "{"prerequisites": "NRSC 701D1"}"
3795,"NRSC701N2",1,"Prerequisite: NRSC 701N1", "["NRSC 701N1"]", "{"prerequisites": "NRSC 701N1"}"
3796,"NSCI200",1,"Prerequisites: BIOL 112, CHEM 110, CHEM 120, PHYS 101 or PHYS 131, and PHYS 102 or PHYS 142.  Pre-/Co-requisite BIOL 200, CHEM 212 or permission of instructor.", "[]", "{}"
3797,"NSCI201",1,"Prerequisite: NSCI 200 or PSYC 211 or permission of instructor.", "[]", "{}"
3798,"NSCI300",1,"Prerequisite: NSCI 200 and NSCI 201 or permission of instructor", "[]", "{}"
3799,"NSCI400D1",1,"Prerequisites: NSCI 200, 201, and 300", "[]", "{}"
3800,"NSCI400D2",1,"Prerequisite: NSCI 400D1", "["NSCI 400D1"]", "{"prerequisites": "NSCI 400D1"}"
3801,"NSCI400N1",1,"Prerequisites: NSCI 200, 201, and 300", "[]", "{}"
3802,"NSCI400N2",1,"Prerequisite: NSCI 400N1", "["NSCI 400N1"]", "{"prerequisites": "NSCI 400N1"}"
3803,"NSCI410",1,"Prerequisites: NSCI 200 and NSCI 201", "[]", "{}"
3804,"NSCI410D1",1,"Prerequisites: NSCI 200 and NSCI 201", "[]", "{}"
3805,"NSCI410D2",1,"Prerequisite: NSCI 410D1", "["NSCI 410D1"]", "{"prerequisites": "NSCI 410D1"}"
3806,"NSCI420",1,"Prerequisites: NSCI 200 and NSCI 201", "[]", "{}"
3807,"NSCI420D1",1,"Prerequisites: NSCI 200 and NSCI 201", "[]", "{}"
3808,"NSCI420D2",1,"Prerequisite: NSCI 420D1", "["NSCI 420D1"]", "{"prerequisites": "NSCI 420D1"}"
3809,"NSCI420N1",1,"Prerequisites: NSCI 200 and NSCI 201", "[]", "{}"
3810,"NSCI420N2",1,"Prerequisite: NSCI 420N1", "["NSCI 420N1"]", "{"prerequisites": "NSCI 420N1"}"
3811,"NSCI430D1",1,"Prerequisites: NSCI 200, NSCI 201, NSCI 300", "[]", "{}"
3812,"NSCI430D1",2,"Corequisites: NSCI 400D1, NSCI 400D2", "[]", "{}"
3813,"NSCI430D2",1,"Prerequisite: NSCI 430D1", "["NSCI 430D1"]", "{"prerequisites": "NSCI 430D1"}"
3814,"NSCI430D2",2,"Corequisites: NSCI 400D1, NSCI 400D2", "[]", "{}"
3815,"NUR1200",1,"Prerequisite: CHEM 212 or CHEM 232 or equivalent.", "[]", "{}"
3816,"NUR1209",1,"Prerequisite(s): BIOL 112, CHEM 110, CHEM 120, CHEM 212, PHYS 101, &amp; PHYS 102 or equivalent.", "[]", "{}"
3817,"NUR1210",1,"Prerequisite(s): NUR1 209", "["NUR1 209"]", "{"prerequisites": "NUR1 209"}"
3818,"NUR1222",2,"Corequisite(s): IPEA 500", "["IPEA 500"]", "{"corequisites": "IPEA 500"}"
3819,"NUR1224",1,"Prerequisites or corequisites: NUR1 209 &amp; NUR1 222", "[]", "{}"
3820,"NUR1224",2,"Corequisite(s): NUR1 230, NUR1 234, and NUR1 235", "[]", "{}"
3821,"NUR1225",1,"Prerequisite(s): NUR1 224", "["NUR1 224"]", "{"prerequisites": "NUR1 224"}"
3822,"NUR1225",2,"Corequisite(s): NUR1 231, NUR1 233, &amp; NUR1 236", "[]", "{}"
3823,"NUR1231",1,"Prerequisite/ co-requisites: NUR1 210, NUR1 311", "[]", "{}"
3824,"NUR1231",2,"Corequisites: NUR1 225, NUR1 233, NUR1 236", "[]", "{}"
3825,"NUR1233",1,"Prerequisites: NUR1 230, NUR1 234, NUR1 235", "[]", "{}"
3826,"NUR1233",2,"Corequisites:  IPEA 501, NUR1 225, NUR1 231 and NUR1 236", "[]", "{}"
3827,"NUR1234",2,"Corequisite(s): NUR1 224, NUR1 230, NUR1 235", "[]", "{}"
3828,"NUR1235",2,"Corequisite(s): NUR1 224, NUR1 230, NUR1 234", "[]", "{}"
3829,"NUR1236",1,"Prerequisite(s): NUR1 235", "["NUR1 235"]", "{"prerequisites": "NUR1 235"}"
3830,"NUR1236",2,"Corequisite(s): NUR1 225, NUR1 231, NUR1 233", "[]", "{}"
3831,"NUR1300",1,"Prerequisite(s): NUR1 209 and NUR1 210", "[]", "{}"
3832,"NUR1301",1,"Prerequisite(s): NUR1 300", "["NUR1 300"]", "{"prerequisites": "NUR1 300"}"
3833,"NUR1311",1,"Prerequisite: NUR1 209", "["NUR1 209"]", "{"prerequisites": "NUR1 209"}"
3834,"NUR1318",2,"Corequisite: NUR1 338", "["NUR1 338"]", "{"corequisites": "NUR1 338"}"
3835,"NUR1320",1,"Prerequisite: NUR1 209", "["NUR1 209"]", "{"prerequisites": "NUR1 209"}"
3836,"NUR1320",2,"Corequisite(s): IPEA 501, NUR1 327, NUR1 339", "[]", "{}"
3837,"NUR1322",1,"Prerequisite(s): NUR1 331 or NUR1 319", "[]", "{}"
3838,"NUR1323",1,"Prerequisite(s): NUR1 209, NUR1 210", "[]", "{}"
3839,"NUR1323",2,"Corequisite(s): NUR1 300", "["NUR1 300"]", "{"corequisites": "NUR1 300"}"
3840,"NUR1324",1,"Prerequisite(s): NUR1 323", "["NUR1 323"]", "{"prerequisites": "NUR1 323"}"
3841,"NUR1324",2,"Corequisite(s): IPEA 502 and NUR1 301", "[]", "{}"
3842,"NUR1325",1,"Prerequisite: NUR1 225", "["NUR1 225"]", "{"prerequisites": "NUR1 225"}"
3843,"NUR1325",2,"Corequisites: NUR1 323, NUR1 332, NUR1 336", "[]", "{}"
3844,"NUR1326",1,"Prerequisite(s): NUR1 325", "["NUR1 325"]", "{"prerequisites": "NUR1 325"}"
3845,"NUR1326",2,"Corequisite(s): NUR1 324, NUR1 333 or NUR1 431", "[]", "{}"
3846,"NUR1327",1,"Prerequisite(s): NUR1 318", "["NUR1 318"]", "{"prerequisites": "NUR1 318"}"
3847,"NUR1327",2,"Corequisites: NUR1 320 and NUR1 339", "[]", "{}"
3848,"NUR1329",1,"Prerequisite(s):  NUR1 209, NUR1 210, and NUR1 331 or NUR1 434 or NUR1 435", "[]", "{}"
3849,"NUR1331",1,"Prerequisite(s): NUR1 233", "["NUR1 233"]", "{"prerequisites": "NUR1 233"}"
3850,"NUR1331",2,"Corequisite(s): NUR1 335", "["NUR1 335"]", "{"corequisites": "NUR1 335"}"
3851,"NUR1332",1,"Prerequisite(s): NUR1 331", "["NUR1 331"]", "{"prerequisites": "NUR1 331"}"
3852,"NUR1332",2,"Corequisite(s): NUR1 325, NUR1 336, NUR1 323", "[]", "{}"
3853,"NUR1333",1,"Prerequisite(s): NUR1 332", "["NUR1 332"]", "{"prerequisites": "NUR1 332"}"
3854,"NUR1335",1,"Prerequisite(s): NUR1 231", "["NUR1 231"]", "{"prerequisites": "NUR1 231"}"
3855,"NUR1335",2,"Corequisite(s): NUR1 331", "["NUR1 331"]", "{"corequisites": "NUR1 331"}"
3856,"NUR1336",1,"Prerequisite(s): NUR1 335", "["NUR1 335"]", "{"prerequisites": "NUR1 335"}"
3857,"NUR1336",2,"Corequisite(s): NUR1 323, NUR1 332", "[]", "{}"
3858,"NUR1338",2,"Corequisite: NUR1 318", "["NUR1 318"]", "{"corequisites": "NUR1 318"}"
3859,"NUR1339",1,"Prerequisite: NUR1 338", "["NUR1 338"]", "{"prerequisites": "NUR1 338"}"
3860,"NUR1420",2,"Corequisite: NUR1 431 or NUR1 432", "[]", "{}"
3861,"NUR1421",2,"Corequisite(s): NUR1 431 or NUR1 432", "[]", "{}"
3862,"NUR1423",1,"Prerequisite: NUR1 424", "["NUR1 424"]", "{"prerequisites": "NUR1 424"}"
3863,"NUR1424",1,"Prerequisite for B.N. (Integrated) students: NUR1 327", "["NUR1 327"]", "{"prerequisites": "NUR1 327"}"
3864,"NUR1431",1,"Prerequisite(s): NUR1 326 and NUR1 332 or NUR1 327 and NUR1 434 or NUR1 435", "[]", "{}"
3865,"NUR1432",1,"Prerequisites for B.N. (Integrated) students: NUR1 327, NUR1 434 or NUR1 435", "[]", "{}"
3866,"NUR1434",1,"Prerequisite(s): NUR1 320, NUR1 327 and NUR1 339", "[]", "{}"
3867,"NUR1435",1,"Prerequisite(s): NUR1 320, NUR1 327 and NUR1 339", "[]", "{}"
3868,"NUR1529",1,"Prerequisite(s): NUR1 424, NUR1 431, NUR1 432", "[]", "{}"
3869,"NUR1530",1,"Prerequisite(s): NUR1 431 and NUR1 432", "[]", "{}"
3870,"NUR1531",1,"Prerequisite: NUR1 432", "["NUR1 432"]", "{"prerequisites": "NUR1 432"}"
3871,"NUR1531",2,"Corequisite: NUR1 423", "["NUR1 423"]", "{"corequisites": "NUR1 423"}"
3872,"NUR1548",1,"Prerequisites: NUR1 331 OR NUR2 511D1/D2", "[]", "{}"
3873,"NUR2209",1,"Prerequisites: BIOL 111, BIOL 112 CHEM 110, CHEM 120, CHEM 212 (or equivalents)", "[]", "{}"
3874,"NUR2210",1,"Prerequisites: NUR2 209 (or equivalent)", "["NUR2 209"]", "{"prerequisites": "NUR2 209"}"
3875,"NUR2510",2,"Corequisite(s): NUR2 513 and NUR2 517", "[]", "{}"
3876,"NUR2511",2,"Corequisite(s): NUR2 514 and NUR2 518", "[]", "{}"
3877,"NUR2512",1,"Prerequisite(s): NUR2 514", "["NUR2 514"]", "{"prerequisites": "NUR2 514"}"
3878,"NUR2513",2,"Corequisite(s): NUR2 510, NUR2 517, IPEA 500.", "[]", "{}"
3879,"NUR2514",1,"Prerequisite(s): NUR2 513", "["NUR2 513"]", "{"prerequisites": "NUR2 513"}"
3880,"NUR2514",2,"Corequisite(s): NUR2 511, NUR2 518 and IPEA 501", "[]", "{}"
3881,"NUR2515",1,"Prerequisite(s): PSYC 204 or Undergraduate Introductory-Level Statistics Course", "["PSYC 204"]", "{"prerequisites": "PSYC 204"}"
3882,"NUR2517",2,"Corequisite(s): NUR2 510, NUR2 513 and IPEA 500.", "[]", "{}"
3883,"NUR2518",2,"Corequisite(s): NUR2 511, NUR2 514 and IPEA 501", "[]", "{}"
3884,"NUR2519",2,"Corequisite: NUR2 512", "["NUR2 512"]", "{"corequisites": "NUR2 512"}"
3885,"NUR2534",2,"Corequisite(s): NUR2 513, NUR2 510", "[]", "{}"
3886,"NUR2535",2,"Corequisites: NUR2 511, NUR2 514", "[]", "{}"
3887,"NUR2600",1,"Prerequisites: NUR2 612", "["NUR2 612"]", "{"prerequisites": "NUR2 612"}"
3888,"NUR2601",1,"Prerequisites: NUR2 600", "["NUR2 600"]", "{"prerequisites": "NUR2 600"}"
3889,"NUR2602",1,"Prerequisites: NUR2 601", "["NUR2 601"]", "{"prerequisites": "NUR2 601"}"
3890,"NUR2605",1,"Prerequisites: NUR2 612", "["NUR2 612"]", "{"prerequisites": "NUR2 612"}"
3891,"NUR2606",1,"Prerequisite: NUR2 612", "["NUR2 612"]", "{"prerequisites": "NUR2 612"}"
3892,"NUR2607",2,"Corequisite(s): NUR2 609", "["NUR2 609"]", "{"corequisites": "NUR2 609"}"
3893,"NUR2609",2,"Corequisite(s):  NUR2 611D1", "["NUR2 611D1"]", "{"corequisites": "NUR2 611D1"}"
3894,"NUR2610",2,"Corequisite(s): NUR2 608 and IPEA 502", "[]", "{}"
3895,"NUR2614",1,"Prerequisite: NUR2 613", "["NUR2 613"]", "{"prerequisites": "NUR2 613"}"
3896,"NUR2617",2,"Corequisite(s): NUR2 608", "["NUR2 608"]", "{"corequisites": "NUR2 608"}"
3897,"NUR2618",2,"Corequisite(s): NUR2 611", "["NUR2 611"]", "{"corequisites": "NUR2 611"}"
3898,"NUR2619",2,"Corequisite(s): NUR2 616, NUR2 621", "[]", "{}"
3899,"NUR2622",1,"Prerequisites: NUR2 603", "["NUR2 603"]", "{"prerequisites": "NUR2 603"}"
3900,"NUR2623",1,"Prerequisites: PATH 300", "["PATH 300"]", "{"prerequisites": "PATH 300"}"
3901,"NUR2628",1,"Prerequisite: NUR1 235 or permission of instructor.", "["NUR1 235"]", "{"prerequisites": "NUR1 235"}"
3902,"NUR2630",1,"Prerequisites: NUR2 612", "["NUR2 612"]", "{"prerequisites": "NUR2 612"}"
3903,"NUR2631",1,"Prerequisite: NUR2 630.", "["NUR2 630"]", "{"prerequisites": "NUR2 630"}"
3904,"NUR2632",1,"Prerequisite: NUR2 631", "["NUR2 631"]", "{"prerequisites": "NUR2 631"}"
3905,"NUR2634",1,"Prerequisite(s): NUR2 623", "["NUR2 623"]", "{"prerequisites": "NUR2 623"}"
3906,"NUR2636",1,"Prerequisite(s): NUR2 609 and NUR2 610 OR NUR2 617 and NUR2 618 Minimum Grade or Test Scores : B-", "[]", "{}"
3907,"NUR2637",1,"Prerequisite(s): NUR2 609, NUR2 610, NUR2 616", "[]", "{}"
3908,"NUR2638",1,"Prerequisite(s): NUR2 616 (DE students) or NUR2 636 (GHDE students)", "[]", "{}"
3909,"NUR2639",1,"Prerequisite: NUR2 614", "["NUR2 614"]", "{"prerequisites": "NUR2 614"}"
3910,"NUR2640",1,"Prerequisites: PHGY 209, PHGY 210; PATH 300; PHAR 300; or permission of instructor.", "[]", "{}"
3911,"NUR2641",1,"Prerequisites: NUR2 639, NUR2 667", "[]", "{}"
3912,"NUR2648",1,"Prerequisites: NUR2 677, NUR2 678", "[]", "{}"
3913,"NUR2652",1,"Prerequisite(s: NUR2 651.", "["NUR2 651"]", "{"prerequisites": "NUR2 651"}"
3914,"NUR2654",1,"Prerequisite(s): NUR2 653", "["NUR2 653"]", "{"prerequisites": "NUR2 653"}"
3915,"NUR2655",1,"Prerequisites: NUR2 647, NUR2 693 and NUR2 694", "[]", "{}"
3916,"NUR2656",1,"Prerequisites: NUR2 647, NUR2 693 and NUR2 694", "[]", "{}"
3917,"NUR2657",1,"Prerequisites: NUR2 648, NUR2 688", "[]", "{}"
3918,"NUR2658",1,"Prerequisite: NUR2 657", "["NUR2 657"]", "{"prerequisites": "NUR2 657"}"
3919,"NUR2659",1,"Prerequisite: NUR2 639, NUR2 667", "[]", "{}"
3920,"NUR2661",1,"Prerequisites: NUR2 660 or permission of the instructor.", "["NUR2 660"]", "{"prerequisites": "NUR2 660"}"
3921,"NUR2662",1,"Prerequisites: NUR2 660 and NUR2 661; or permission of the instructor.", "[]", "{}"
3922,"NUR2663",1,"Prerequisite: NUR2 661 or permission of the instructor.", "["NUR2 661"]", "{"prerequisites": "NUR2 661"}"
3923,"NUR2665",1,"Prerequisite: NUR2 664", "["NUR2 664"]", "{"prerequisites": "NUR2 664"}"
3924,"NUR2667",1,"Prerequisite: NUR2 614", "["NUR2 614"]", "{"prerequisites": "NUR2 614"}"
3925,"NUR2668",1,"Prerequisites: NUR2 639, NUR2 667", "[]", "{}"
3926,"NUR2669",1,"Prerequisites: NUR2 641, NUR2 659, NUR2 668", "[]", "{}"
3927,"NUR2669",2,"Corequisite: NUR2 697", "["NUR2 697"]", "{"corequisites": "NUR2 697"}"
3928,"NUR2671",1,"Prerequisite: NUR2 670", "["NUR2 670"]", "{"prerequisites": "NUR2 670"}"
3929,"NUR2672",1,"Prerequisites: NUR2 670 and NUR2 671", "[]", "{}"
3930,"NUR2673",1,"Prerequisite: NUR2 672", "["NUR2 672"]", "{"prerequisites": "NUR2 672"}"
3931,"NUR2674",1,"Prerequisite: NUR2 673", "["NUR2 673"]", "{"prerequisites": "NUR2 673"}"
3932,"NUR2677",2,"Corequisite: NUR2 678", "["NUR2 678"]", "{"corequisites": "NUR2 678"}"
3933,"NUR2678",2,"Corequisite: NUR2 677", "["NUR2 677"]", "{"corequisites": "NUR2 677"}"
3934,"NUR2679",1,"Prerequisites: NUR2 669, NUR2 697", "[]", "{}"
3935,"NUR2679",2,"Corequisite: NUR2 698", "["NUR2 698"]", "{"corequisites": "NUR2 698"}"
3936,"NUR2687",1,"Prerequisites: NUR2 677, NUR2 678", "[]", "{}"
3937,"NUR2688",1,"Prerequisite: NUR2 687", "["NUR2 687"]", "{"prerequisites": "NUR2 687"}"
3938,"NUR2689",1,"Prerequisite: NUR2 657", "["NUR2 657"]", "{"prerequisites": "NUR2 657"}"
3939,"NUR2689",2,"Corequisite: NUR2 658", "["NUR2 658"]", "{"corequisites": "NUR2 658"}"
3940,"NUR2691",1,"Prerequisite: NUR2 690", "["NUR2 690"]", "{"prerequisites": "NUR2 690"}"
3941,"NUR2692",1,"Prerequisite: NUR2 690", "["NUR2 690"]", "{"prerequisites": "NUR2 690"}"
3942,"NUR2693",1,"Prerequisites: NUR2 691 and NUR2 692", "[]", "{}"
3943,"NUR2694",1,"Prerequisites: NUR2 691 and NUR2 692", "[]", "{}"
3944,"NUR2698",1,"Prerequisite: NUR2 697", "["NUR2 697"]", "{"prerequisites": "NUR2 697"}"
3945,"NUR2698",2,"Corequisite: NUR2 679", "["NUR2 679"]", "{"corequisites": "NUR2 679"}"
3946,"NUR2730",1,"Prerequisite: NUR2 620 or equivalent ", "["NUR2 620"]", "{"prerequisites": "NUR2 620"}"
3947,"NUR2780",1,"Prerequisite: NUR2 624, NUR2 625 or equivalent and permission of instructor", "[]", "{}"
