,Unnamed: 0,index,course,req_type,requisite,object_tree,json_tree
192,660,1137,CMPL616D2,1,Prerequisite: LEEL 468D1,'LEEL 468D1',{}
193,1110,2591,HISP454,1,"Prerequisite: Successful completion of any Survey of Literature (CMSC 438, CMSC 770, CMSC 310, CMSC 450) or permission of the instructor. Note: Course taught in Spanish.","['|', 'CMSC 438', 'CMSC 770', 'CMSC 310', 'CMSC 450']",{}
194,2340,4050,ORGB420,1,Prerequisite: NUR2 186,'NUR2 186',{}
195,440,1017,CHEM540,1,Prerequisite: IPEA 243 (or equivalent) and CIAM 560 or IPEA 671,"['&', 'IPEA 243',['|', 'CIAM 560', 'IPEA 671']]",{}
196,1365,3177,MATH562,1,"Prerequisites: ENTO 207 or CMPL 529 or (CMPL 334, ENTO 461, ENTO 245 and ENTO 330) or OTOL 334.","['|', 'ENTO 207', 'CMPL 529', ['&', 'CMPL 334', 'ENTO 461', 'ENTO 245', 'ENTO 330'], 'OTOL 334']",{}
197,1145,1996,EDPC795D2,1,Prerequisite: CCFA 153D1,'CCFA 153D1',{}
198,1080,1896,EDGC499,1,Prerequisite: RETL 452,'RETL 452',{}
199,1599,2814,INDS423D2,1,Prerequisite: ANAE 397D1,'ANAE 397D1',{}
200,323,742,CEEN267,1,"Prerequisite(s): CCTR 602, CCTR 233, EPT - Placement test (Intermediate Mid), or permission of the department.","['&', 'CCTR 602', 'CCTR 233']",{}
201,1346,3149,MATH463,1,Prerequisites: MUIT 209 or MUIT 283 or MUIT 713 or MUIT 465. MUIT 663 or MUIT 768 or MUIT 581. MUIT 355 or MUIT 428. BREE 706 or BREE 256 or BREE 712 or equivalent.,"['&', ['|', 'MUIT 209', 'MUIT 283', 'MUIT 713', 'MUIT 465'], ['|', 'MUIT 663', 'MUIT 768', 'MUIT 581'], ['|', 'MUIT 355', 'MUIT 428'], ['|', 'BREE 706', 'BREE 256', 'BREE 712']]",{}
202,442,798,CEGL174,2,Corequisite(s) : SURG 518,'SURG 518',{}
203,1696,2963,ISLA643D2,1,Prerequisite: BIOS 297D1,'BIOS 297D1',{}
204,1928,3393,MIME561,1,Prerequisite: CORG 594 or equivalent ,'CORG 594',{}
205,1697,2964,ISLA651D2,1,Prerequisite: RELG 691D1,'RELG 691D1',{}
206,205,336,BIOC462,1,Prerequisite(s): OPTH 580 and permission of the course coordinator and the research director.,'OPTH 580',{}
207,2567,4459,PSYC733D2,1,Prerequisite: CMPL 104D1,'CMPL 104D1',{}
208,1564,2775,INDR494,1,Prerequisite: CSCI 535 ,'CSCI 535',{}
209,1105,2585,HISP358,1,"Prerequisite: Successful completion of any Survey of Literature (ECSE 440, ECSE 150, ECSE 483, ECSE 582) or permission of the instructor.","['|', 'ECSE 440', 'ECSE 150', 'ECSE 483', 'ECSE 582']",{}
210,27,83,ANAT323,1,Prerequisites for Honours Anatomy &amp; Cell Biology students: DENT 590 and DENT 419.,"['&', 'DENT 590', 'DENT 419']",{}
211,81,197,ARCH447,1,"Prerequisite(s): ESYS 259, ESYS 583","['&', 'ESYS 259', 'ESYS 583']",{}
212,203,444,BIOL575,1,"Prerequisites: CFIN 780 or CFIN 410, and CFIN393; or permission of the instructor","['&', ['|', 'CFIN 780', 'CFIN 410'], 'CFIN 393']",{}
213,710,1692,ECSE478D1,1,Prerequisite: HIST 649 OR AGEC 649 and at least 42 Departmental credits,"['|', 'HIST 649', 'AGEC 649']",{}
214,1270,2190,ENVR495N1,1,Prerequisites: GSFS 526. Acceptance to Honours Program in Environment.,'GSFS 526',{}
215,1506,2695,HIST433,1,Prerequisites: PHIL 116 or a course in British History or permission of instructor.,'PHIL 116',{}
216,1987,3476,MRKT442,1,Prerequisite: EDPE 311,'EDPE 311',{}
217,627,1096,CIVE560,1,Prerequisite: CFIN 145,'CFIN 145',{}
218,40,60,AGEC330,1,Prerequisite: ANSC 739 or equivalent,'ANSC 739',{}
219,1044,1823,EDEE282,1,Prerequisite: ENVB 773.,'ENVB 773',{}
220,1818,3192,MATH582,1,Prerequisite: INDG 511 or equivalent or permission of instructor.,'INDG 511',{}
221,598,1049,CIAM523,1,Prerequisite: ARTH 212,'ARTH 212',{}
222,428,776,CEFN222,2,Corequisite: PSYC 454,'PSYC 454',{}
223,736,1311,CORG565,1,Prerequisite: EPIB 218,'EPIB 218',{}
224,1610,2832,INFS616,1,Prerequisite: PHWR 103.,'PHWR 103',{}
225,743,1319,CPL2552N2,1,Prerequisite: MUTH 510N1,'MUTH 510N1',{}
226,1621,2846,INFS661,2,Corequisite: MGSC 747.,'MGSC 747',{}
227,209,459,BIOS612,1,"Prerequisites: FMTP 314 or CCFA 347; and CCFA 191, or equivalents.","['&', ['|', 'FMED 314', 'CCFA 347'], 'CCFA 191']",{}
228,630,1561,ECON337,1,Prerequisite: a grade of 65% or better in CATH 262 or CATH 589 or an equivalent qualification in statistics. Familiarity with matrix algebra is highly recommended.,"['|', 'CATH 262', 'CATH 589']",{}
229,50,127,ANTH322,1,"Prerequisite: AERO 397, or AERO 751, or AERO 720, or AERO 760, or AERO 204, or AERO 717, or AERO 105 or permission of instructor ","['|', 'AERO 397', 'AERO 751', 'AERO 720', 'AERO 760', 'AERO 204', 'AERO 717', 'AERO 105']",{}
230,1400,3243,MECH463D1,1,Prerequisites: (FMTP 605 or OBGY 605) and LAWG 399.,"['&', ['|', 'FMTP 605', 'OBGY 605'], 'LAWG 399']",{}
231,2513,4370,PSYC385,1,Prerequisites: AGRI 437 or equivalent; requires departmental approval.,'AGRI 437',{}
232,1009,1770,ECSE670N2,1,Prerequisite: CCFC 519N1.,'CCFC 519N1',{}
233,247,546,BUSA650D1,1,"Prerequisite: MBA Core (SCSD 793, SCSD 418, SCSD 782, SCSD 533, and SCSD 636) or (SCSD 696, SCSD 462, SCSD 448, SCSD 757, SCSD 658, SCSD 460, SCSD 214, SCSD 468, SCSD 775, SCSD 646, SCSD 560, and SCSD 116).","['|', ['&', 'SCSD 793', 'SCSD 418', 'SCSD 782', 'SCSD 533', 'SCSD 636'], ['&', 'SCSD 696', 'SCSD 462', 'SCSD 448', 'SCSD 757', 'SCSD 658', 'SCSD 460', 'SCSD 214', 'SCSD 468', 'SCSD 775', 'SCSD 646', 'SCSD 560', 'SCSD 116']]",{}
234,858,2038,EDPE726,1,"Prerequisites: DENT 364 and two of DENT 317, DENT 345 or DENT 301 ","['&', 'DENT 364', ['|', ['&', 'DENT 317', 'DENT 345'],['&', 'DENT 317', 'DENT 301'],['&', 'DENT 345', 'DENT 301']]]",{}
235,1505,2692,HIST427,1,Prerequisite: IMED 545 or a course in East-European history or consent of instructor ,'IMED 545',{}
236,1937,3405,MIME624D2,1,Prerequisite: FSCI 301D1,'FSCI 301D1',{}
237,1156,2011,EDPE672,1,Prerequisite: MUMT 752 or permission of the instructor (Minimum Grade/Test score(s) needed is B-).,'MUMT 752',{}
238,53,130,ANTH327,1,"Prerequisite: AEBI 156, or AEBI 236, or AEBI 428, or AEBI 219, or permission of instructor","['|', 'AEBI 156', 'AEBI 236', 'AEBI 428', 'AEBI 219']",{}
239,840,1446,DENT571J2,1,Prerequisite: NSCI 145J1,'NSCI 145J1',{}
240,330,597,CAFT605,1,Prerequisite: HIST 179,'HIST 179',{}
241,1246,2158,ENGL491D2,1,Prerequisite: CENG 652D1,'CENG 652D1',{}
242,30,86,ANAT416,1,Prerequisite(s): CGM2 291 or CPL2 443 or special permission of instructor,"['|', 'CGM2 291', 'CPL2 443']",{}
243,1237,2143,ENGL316D2,1,Prerequisite: MPMC 197D1,'MPMC 197D1',{}
244,407,963,CHEM214,1,Prerequisites: MUIT 330 or MUIT 227/MUIT 714.,"['|', 'MUIT 330', 'MUIT 227', 'MUIT 714']",{}
245,1668,2917,ISLA383,1,Prerequisite: MPCO 211 or permission of instructor.,'MPCO 211',{}
246,1421,2411,FMED679,1,Prerequisite: EXSU 580; permission of instructor if graduate student is outside the Department.,'EXSU 580',{}
247,76,165,ANTH575,1,"Prerequisites: ISLA 610, or ISLA 516, or ISLA 695, and ISLA 511 or ISLA 757.","['&', ['|', 'ISLA 610', 'ISLA 516', 'ISLA 695'], ['|', 'ISLA 511', 'ISLA 757']]",{}
248,231,415,BIOL468D2,1,Prerequisite: EDPE 596D1.,'EDPE 596D1',{}
249,435,1008,CHEM516,1,"Prerequisite(s): BIOC 676 and (BIOC 618 or higher, or BIOC 462), or permission of instructor.","['&', 'BIOC 676', ['|', 'BIOC 618', 'BIOC 462']]",{}
250,302,553,BUSA670D2,1,Prerequisite: CMSC 622D1,'CMSC 622D1',{}
251,1028,1796,EDEC253D2,1,Prerequisite: MPMC 135D1,'MPMC 135D1',{}
252,1293,2235,EPSC341,1,"Prerequisites: PUB2 657, enrolment in U2 or U3 EPS program and permission of the instructor.",'PUB2 657',{}
253,184,418,BIOL469,1,Prerequisites: CGMG 437 or CGMG 746 or other suitable 543-level biology course.,"['|', 'CGMG 437', 'CGMG 746']",{}
254,176,408,BIOL441,1,Prerequisites: SWRK 487; and SWRK 268 or both SOIL 412 and SOIL 359.,"['&', 'SWRK 487', ['|', 'SWRK 268', ['&', 'SOIL 412', 'SOIL 359']]]",{}
255,218,354,BIOL206,1,Prerequisite: ACCT 198 or equivalent ,'ACCT 198',{}
256,1407,2395,FINE680,1,Prerequisite: BUS2 725.,'BUS2 725',{}
257,924,1540,ECON295,2,Corequisite: CENG 587 ,'CENG 587',{}
258,334,755,CEEN403,2,Corequisites: MUIN 372 and/or MUIN 105,"['|', 'MUIN 372', 'MUIN 105']",{}
259,346,616,CATH340,1,"Prerequisite: FIGG 783, or permission of instructor ",'FIGG 783',{}
260,1729,3011,JWST370,1,Prerequisite: FIGN 435 or permission of instructor,'FIGN 435',{}
261,120,204,ARCH519,1,Prerequisite: EDPS 414 or permission of instructor,'EDPS 414',{}
262,932,1567,ECON352D1,2,Corequisite: ATOC 613D1,'ATOC 613D1',{}
263,464,823,CEGL320,1,"Prerequisite: MSUS 211, Entrance Placement Test (EPT), or Permission of the Director",'MSUS 211',{}
264,2,9,ACCT451,1,"Prerequisites: PPOL 757, PPOL 456","['&', 'PPOL 757', 'PPOL 456']",{}
265,748,1325,CPRL214,2,Corequisite: CEFN 331,'CEFN 331',{}
266,1310,3087,MATH222,1,Prerequisite: GLIS 487. Familiarity with vector geometry or Corequisite: GLIS 448,"['&', 'GLIS 487', 'GLIS 448']",{}
267,52,129,ANTH326,1,Prerequisite: MECH 390 or 628 or 623 or 461 or 198 or permission of instructor,"['|', 'MECH 390', 'MECH 628', 'MECH 623', 'MECH 461', 'MECH 198']",{}
268,2472,4298,POLI441,1,Prerequisites: CFRN 459 or permission of the instructor.,'CFRN 459',{}
269,2090,3647,MUJZ340,1,Prerequisite(s): OPTH 589,'OPTH 589',{}
270,1096,2576,HISP333,1,"Prerequisite: Successful completion of any Survey of Literature (CMS2 391, CMS2 747, CMS2 623, CMS2 152) or permission of the instructor.","['|', 'CMS2 391', 'CMS2 747', 'CMS2 623', 'CMS2 152']",{}
271,98,265,ATOC519,1,"Prerequisites: CACC 149, CACC 795, CCOM 601, CCOM 731 or equivalents, or permission of the instructor.","['&', 'CACC 149', 'CACC 795', 'CCOM 601', 'CCOM 731']",{}
272,439,795,CEGL171,2,Corequisite(s): PRV5 421,'PRV5 421',{}
273,82,203,ARCH512,1,Prerequisites: PHIL 545 and PHIL 645 or equivalent.,"['&', 'PHIL 545', 'PHIL 645']",{}
274,46,122,ANTH307,1,Prerequisites: ELEC 317 or ELEC 546,"['|', 'ELEC 317', 'ELEC 546']",{}
275,179,411,BIOL466,1,Prerequisite: AEHM 618 or AEHM 358 or other suitable laboratory course.,"['|', 'AEHM 618', 'AEHM 358']",{}
276,399,936,CHEE521,1,Prerequisite(s): QCST 239 or QCST 370 or CPAC 382 or equivalent; and QCST 477 or QCST 478 or EDEM 613 or equivalent; or permission of instructor.,"['&', ['|', 'QCST 239', 'QCST 370', 'CPAC 382'], ['|', 'QCST 477', 'QCST 478', 'EDEM 613']]",{}
277,857,2036,EDPE725D1,1,"Prerequisites: LIBA 786 and two of LIBA 408, LIBA 263 or LIBA 691)","['&', 'LIBA 786', ['|', ['&', 'LIBA 408', 'LIBA 263'],['&', 'LIBA 408', 'LIBA 691'],['&', 'LIBA 263', 'LIBA 691']]]",{}
278,1322,3111,MATH318,1,Prerequisite(s): UQAC 213 or UQAC 687 or UQAC 672.,"['|', 'UQAC 213', 'UQAC 687', 'UQAC 672']",{}
279,246,545,BUSA650,1,"Prerequisite: MBA Core (NEUR 771, NEUR 219, NEUR 554, NEUR 567, and NEUR 553) or (NEUR 100, NEUR 570, NEUR 136, NEUR 169, NEUR 303, NEUR 298, NEUR 635, NEUR 695, NEUR 633, NEUR 386, NEUR 408, and NEUR 362).","['|', ['&', 'NEUR 771', 'NEUR 219', 'NEUR 554', 'NEUR 567', 'NEUR 553'], ['&', 'NEUR 100', 'NEUR 570', 'NEUR 136', 'NEUR 169', 'NEUR 303', 'NEUR 298', 'NEUR 635', 'NEUR 695', 'NEUR 633', 'NEUR 386', 'NEUR 408', 'NEUR 362']]",{}
280,406,961,CHEM213,1,"Prerequisites: DENT 127, DENT 250 or equivalent, FIGI 228 or FIGI 534, or permission of the instructor.","['&', ['|', 'DENT 127', 'DENT 250'],['|', 'FIGI 228', 'FIGI 534']]",{}
281,2553,4445,PSYC690N2,1,Prerequisite: MRKT 431N1,'MRKT 431N1',{}
282,987,2406,FINE695,1,Prerequisite(s): (CFRN 572 OR CFRN 276 OR Instructor's approval) AND (MUSR 572 OR MUSR 736 OR Instructor's approval),"['&', ['|', 'CFRN 572', 'CFRN 276'], ['|', 'MUSR 572', 'MUSR 736']]",{}
283,1710,2991,ITAL690D2,1,Prerequisite: BIOC 365D1,'BIOC 365D1',{}
284,480,839,CEGL392,2,Corequisite(s): PHIL 364,'PHIL 364',{}
285,559,976,CHEM302,1,"Prerequisites: AEPH 269, or permission of the instructor.",'AEPH 269',{}
286,47,71,AGRI402,1,Prerequisites: LLCU 492 and permission of the instructor,'LLCU 492',{}
287,2729,4686,URBP622D2,1,Prerequisite: GLIS 131D1,'GLIS 131D1',{}
288,2016,3534,MUGS701D2,1,Prerequisite: MUGS 593D1,'MUGS 593D1',{}
289,2684,4633,SOCI601,1,Prerequisite: IMED 562,'IMED 562',{}
290,1065,1858,EDFE254D2,1,Prerequisite: MUAR 476D1,'MUAR 476D1',{}
291,8,33,ACCT696,1,Prerequisites: (FIGE 685 OR FIGE 223 OR Instructor's approval) AND (BINF 685 OR BINF 422 OR Instructor's approval),"['&', ['|', 'FIGE 685', 'FIGE 223'], ['|', 'BINF 685', 'BINF 422']]",{}
292,1348,2314,FACC352,1,Prerequisite: LAWG 743,'LAWG 743',{}
293,760,1357,CSPN544,1,Prerequisite: INFS 120,'INFS 120',{}
294,14,40,AECH111,1,Prerequisite(s): CCFA 318 or AEBI 318,"['|', 'CCFA 318', 'AEBI 318']",{}
295,1680,2937,ISLA525,1,Prerequisite: EDEM 728 or placement test or permission of the instructor.,'EDEM 728',{}
296,2182,3765,MUTH529,1,Prerequisite: EDGC 405 (or equivalent).,'EDGC 405',{}
297,12,38,AEBI425,2,"Corequisite(s): HSEL 129, HSEL 661 and HSEL 118.","['&', 'HSEL 129', 'HSEL 661', 'HSEL 118']",{}
298,1032,1803,EDEC276,1,Prerequisite: PUB3 285,'PUB3 285',{}
299,2731,4689,URBP629,1,Prerequisite: CENT 442 or permission of instructor.,'CENT 442',{}
300,140,363,BIOL303,1,Prerequisites: PARA 223 or PARA 464; PARA 581 or PARA 574 plus either PARA 144 or CCPA107/INTG107,"['&', ['|', 'PARA 223', 'PARA 464'], ['|', 'PARA 581', 'PARA 574'], ['|', 'PARA 144', 'CCPA 107', 'INTG 107']]",{}
301,1401,3244,MECH463D2,1,"Prerequisites: MUGT 272D1, (MPCO 517 or UQAC 517) and MUGT 656.","['&', 'MUGT 272D1', ['|', 'MPCO 517', 'UQAC 517'], 'MUGT 656']",{}
302,87,251,ATOC219,1,"Prerequisites: CACC 418 and CACC 266, and one of MUPG 252 or MUPG 441 or MUPG 250, or a FINEP DEC in Science, or permission of instructor.","['&', 'CACC 418', 'CACC 266', ['|', 'MUPG 252', 'MUPG 441', 'MUPG 250']]",{}
303,2414,4178,PHYS102,2,Corequisite: MUGT 608 or higher level calculus course.,'MUGT 608',{}
304,1104,2584,HISP357,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (BREE 509, BREE 668, BREE 695, BREE 688), or permission of the instructor.","['|', 'BREE 509', 'BREE 668', 'BREE 695', 'BREE 688']",{}
305,2445,4231,PHYS469,1,Prerequisite: MIME 586 or permission of the instructor,'MIME 586',{}
306,855,1461,DENT584J3,1,Prerequisite: MUGT 789J2,'MUGT 789J2',{}
307,1882,3310,MGPO432,1,Prerequisite: EXSU 136,'EXSU 136',{}
308,1422,3279,MECH572,1,Prerequisites (Undergraduate): MUEN 600 and PHGY 223 / PHGY 692 or permission of instructor,"['&', 'MUEN 600', ['|', 'PHGY 223', 'PHGY 692']]",{}
309,600,1051,CIAM525,1,Prerequisite: HPSC 278,'HPSC 278',{}
310,1362,3172,MATH555,1,Prerequisite (Undergraduate): MGMT 650 and MGMT 788 or equivalent,"['&', 'MGMT 650', 'MGMT 788']",{}
311,1430,2439,FSCI397,1,"Prerequisite: Successful completion of HSEL 197 and a PLNT of at least 3.0, or permission of the instructor.",'HSEL 197',{}
312,79,189,ARCH377,1,Prerequisites: MDST 653 and MDST 300,"['&', 'MDST 653', 'MDST 300']",{}
313,1325,2290,EXSU502,1,Prerequisite: BINF 163 and written approval from student Supervisor submitted to the course coordinator,'BINF 163',{}
314,2239,3884,NUR2519,2,Corequisite: INTD 584,'INTD 584',{}
315,2763,4731,WRIT452D2,1,Prerequisite:  CMPL 287D1,'CMPL 287D1',{}
316,444,1025,CHEM575,1,Prerequisites: ELEC 486 and ELEC 285/ELEC 253 (formerly ELEC 131).,"['&', 'ELEC 486', ['|', 'ELEC 285', 'ELEC 253']]",{}
317,2079,3634,MUJZ161,1,"Prerequisite: ECSE 107. Open to non-jazz majors, space permitting, but not for elective credit in B.Mus. or Artist Diploma programs ",'ECSE 107',{}
318,42,112,ANSC433,1,Prerequisites: CFIN 737 or CFIN 110 or permission of instructor,"['|', 'CFIN 737', 'CFIN 110']",{}
319,304,555,BUSA672J2,1,Prerequisite: EDEM 632J1,'EDEM 632J1',{}
320,1836,3226,MECH314,1,Prerequisite: PRV5 509.,'PRV5 509',{}
321,2049,3596,MUIN274,1,Prerequisite: OBGY 645,'OBGY 645',{}
322,1012,1773,ECSE686N2,1,Prerequisite: CHSS 479D1,'CHSS 479D1',{}
323,1443,2481,GEOG490D2,1,Prerequisite: PRV5 789D1,'PRV5 789D1',{}
324,992,1721,ECSE526,1,Prerequisite: EDEC 269,'EDEC 269',{}
325,67,149,ANTH428,1,Prerequisites: PROC 390 OR PROC 427 OR PROC 229 OR PROC 613 OR permission of the instructor.,"['|', 'PROC 390', 'PROC 427', 'PROC 229', 'PROC 613']",{}
326,2360,4084,PHAR590,1,"Prerequisites: CEC2 147, or permission of the instructor.",'CEC2 147',{}
327,1451,3370,MIME452,1,"Prerequisites MATH 368, MATH659, MATH 645, MATH 510, MUSR 207, EDER 183","['&', 'MATH 368', 'MATH 659', 'MATH 645', 'MATH 510', 'MUSR 207', 'EDER 183']",{}
328,2266,3928,NUR2671,1,Prerequisite: EDTL 737,'EDTL 737',{}
329,1301,2251,EPSC480D2,1,Prerequisite: EDPH 188D1,'EDPH 188D1',{}
330,415,735,CEEN212,1,Prerequisite: FIGE 304 or Entrance Placement Test or Permission of the Director,'FIGE 304',{}
331,1102,2582,HISP355,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (CENT 644, CENT 372, CENT 456, CENT 215), or permission of the instructor.","['|', 'CENT 644', 'CENT 372', 'CENT 456', 'CENT 215']",{}
332,2734,4692,URBP708D1,1,Prerequisite(s): FACC 123,'FACC 123',{}
333,2342,4052,ORGB423,1,Prerequisite: ANSC 241 ,'ANSC 241',{}
334,1687,2947,ISLA621D2,1,Prerequisite: WOOD 368D1,'WOOD 368D1',{}
335,2424,4190,PHYS241,1,Prerequisite: CCLWP physics or AFRI 632.,'AFRI 632',{}
336,292,532,BUSA433,2,Corequisite: EDPC 243,'EDPC 243',{}
337,1881,3309,MGPO383,1,Prerequisites: MUTH 716,'MUTH 716',{}
338,1100,2580,HISP347,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (PHWR 216, PHWR 282, PHWR 422, PHWR 170), or permission of the instructor","['|', 'PHWR 216', 'PHWR 282', 'PHWR 422', 'PHWR 170']",{}
339,20,65,AGEC442,1,Prerequisites: PAED 383 or PAED 601 or equivalent ,"['|', 'PAED 383', 'PAED 601']",{}
340,2574,4469,PSYT502,1,Prerequisites: GEOG 757 or equivalent as authorized by instructor ,'GEOG 757',{}
341,420,987,CHEM392,1,Prerequisite/corequisites: QCST 242 and QCST 222. Advanced laboratory for Chemistry Honours and Majors students.,"['&', 'QCST 242', 'QCST 222']",{}
342,266,598,CAFT606,1,Prerequisite(s):CGM2 542 or equivalent with permission of instructor.                       CGM2 434 or equivalent with permission of instructor.                        CGM2 229 or equivalent with permission of instructor.,"['&', 'CGM2 542', 'CGM2 434', 'CGM2 229']",{}
343,994,2418,FRSL209,1,"Prerequisites: French placement test or instructor's recommendation or ARTE 123, ARTE 511.","['&', 'ARTE 123', 'ARTE 511']",{}
344,192,310,BIEN462,1,Prerequisite(s): LAWG 341 or permission of instructor.,'LAWG 341',{}
345,432,1005,CHEM505,1,"Prerequisite(s): MGPO 154 or equivalent and MGPO 231 or FRSL 400 or equivalent, and CORG 380 or CORG 657 or equivalent.","['&', 'MGPO 154', ['|', 'MGPO 231', 'FRSL 400'], ['|', 'CORG 380', 'CORG 657']]",{}
346,55,133,ANTH338,1,"Prerequisite: PATH 458, or PATH 329, or PATH 494, or PATH 200, or PATH 120, or permission of the instructor.","['|', 'PATH 458', 'PATH 329', 'PATH 494', 'PATH 200', 'PATH 120']",{}
347,1094,2574,HISP328,1,"Prerequisite: Successful completion of any Survey of Literature (CCCS 225, CCCS 341, CCCS 451, CCCS 463) or permission of the instructor","['|', 'CCCS 225', 'CCCS 341', 'CCCS 451', 'CCCS 463']",{}
348,1368,3181,MATH566,1,"Prerequisites: INTG 471 (or INTG 766), INTG 762.","['&', ['|', 'INTG 471', 'INTG 766'], 'INTG 762']",{}
349,2427,4193,PHYS251,2,Corequisite: CENT 611,'CENT 611',{}
350,1344,2309,FACC205,1,Prerequisites: WILD 360 and permission of Faculty.,'WILD 360',{}
351,638,1111,CLAS312,1,Prerequisite: BUS1 486 or permission of the instructor.,'BUS1 486',{}
352,2638,4573,RUSS401,1,Prerequisite: FDSC 388 or equivalent ,'FDSC 388',{}
353,2308,4010,NUTR653,1,Prerequisite: PATH 660,'PATH 660',{}
354,43,117,ANSC555,1,Prerequisites: MGSC 495 or SOIL 347 or FMT4 324 or Permission of Instructor,"['|', 'MGSC 495', 'SOIL 347', 'FMT4 324']",{}
355,74,162,ANTH520,1,"Prerequisites: CCTR 709, CCTR 471 or CCTR 134, or permission of the instructor.","['|', 'CCTR 709', 'CCTR 471', 'CCTR 134']",{}
356,275,512,BREE672D2,1,Prerequisite: PLAI 441D1,'PLAI 441D1',{}
357,501,877,CFRN106,1,Prerequisite: HSED 532 or Entrance Placement Test or Permission of the Director,'HSED 532',{}
358,705,1209,COMP361D2,1,Prerequisite: LEEL 235D1,'LEEL 235D1',{}
359,2237,3879,NUR2514,1,Prerequisite(s): SURG 431,'SURG 431',{}
360,66,147,ANTH422,1,"Prerequisites: PHTH 645, or PHTH 600, or MUPP 730, or permission of the instructor.","['|', 'PHTH 645', 'PHTH 600', 'MUPP 730']",{}
361,535,932,CHEE510,1,Prerequisite(s): FACC 505,'FACC 505',{}
362,171,279,ATOC693N2,1,Prerequisite: CEGL 165N1,'CEGL 165N1',{}
363,1103,2583,HISP356,1,"Prerequisite: Successful completion of any Survey of Literature (CCPA 785, CCPA 780, CCPA 521, CCPA 284) or permission of the instructor.  Note: Course taught in Spanish.","['|', 'CCPA 785', 'CCPA 780', 'CCPA 521', 'CCPA 284']",{}
364,495,864,CFIN525,1,Prerequisite: CCTX 604,'CCTX 604',{}
365,102,180,ANTH792N2,1,Prerequisite: EDTL 692N1,'EDTL 692N1',{}
366,825,1425,DENT423D2,1,Prerequisite: MDST 376D1,'MDST 376D1',{}
367,248,548,BUSA651,1,"Prerequisite: MBA Core (AEBI 451, AEBI 720, AEBI 382, AEBI 366, and AEBI 448) or (AEBI 533, AEBI 201, AEBI 393, AEBI 174, AEBI 675, AEBI 267, AEBI 195, AEBI 580, AEBI 369, AEBI 216, AEBI 327, AEBI 724).","['|', ['&', 'AEBI 451', 'AEBI 720', 'AEBI 382', 'AEBI 366', 'AEBI 448'], ['&', 'AEBI 533', 'AEBI 201', 'AEBI 393', 'AEBI 174', 'AEBI 675', 'AEBI 267', 'AEBI 195', 'AEBI 580', 'AEBI 369', 'AEBI 216', 'AEBI 327', 'AEBI 724']]",{}
368,453,1060,CIVE210,1,Prerequisite: LACS 448 (formerly LACS 325),'LACS 448',{}
369,26,81,ANAT321,1,"Prerequisites: MUPP/CPL2 332 or OCC1 593; and one of AERO 772, PRAC 317 or CACF 780; or permission of instructor","['&', ['|', 'MUPP 332', 'CPL2 332', 'OCC1 593'], ['|', 'AERO 772', 'PRAC 317', 'CACF 780']]",{}
370,2552,4444,PSYC690J3,1,Prerequisite: CPL2 489J2,'CPL2 489J2',{}
371,836,1440,DENT526D1,1,Prerequisite(s): NEUR 281,'NEUR 281',{}
372,994,1723,ECSE532,1,Prerequisite: CMIS 413,'CMIS 413',{}
373,148,372,BIOL311,1,"Prerequisites: AEMA 314 or AEMA 148; AEMA 395, COMP 194, and AEMA 708 or AEMA 159.","['&', ['|', 'AEMA 314', 'AEMA 148'], 'AEMA 395', 'COMP 194', ['|', 'AEMA 708', 'AEMA 159']]",{}
374,788,1388,DENT311J3,1,Prerequisite: AECH 522J2,'AECH 522J2',{}
0,1487,2612,HIST315,1,Prerequisite: INSY 505 recommended.,'INSY 505',{}
1,1542,2747,HIST592D2,1,Prerequisite: BMDE 109D1,'BMDE 109D1',{}
2,1068,1868,EDFE256D2,1,Prerequisite: INFS 624D1,'INFS 624D1',{}
3,1647,2880,INSY463,2,Corequisite: BASC 528,'BASC 528',{}
4,1344,3147,MATH458,1,"Prerequisites: ENGL 424 or ENGL 628, and ENGL 642 or ENGL 655 or ENGL 510","['&', ['|', 'ENGL 424', 'ENGL 628'], ['|', 'ENGL 642', 'ENGL 655', 'ENGL 510']]",{}
5,280,657,CCFA655,1,Prerequisites: ASPL 523 or AEBI 654 or exemption by examination.,"['|', 'ASPL 523', 'AEBI 654']",{}
6,25,78,ANAT262,2,Corequisites: MUCT 627 or LIBA 627 or PUB2 569,"['|', 'MUCT 627', 'LIBA 627', 'PUB2 569']",{}
7,2378,4119,PHGY520,1,Prerequisite: CCFA 533 ,'CCFA 533',{}
8,1163,2018,EDPE695D2,1,Prerequisite: PHTH 475D1,'PHTH 475D1',{}
9,1611,2833,INFS620,1,Prerequisite(s): AEBI 722,'AEBI 722',{}
10,1793,4252,PLNT430,1,"Prerequisite(s): SCSD 702, and one of CACF 440, CACF 559, CACF 403, or CACF 242 or permission from the instructor.","['&', 'SCSD 702', ['|', 'CACF 440', 'CACF 559', 'CACF 403', 'CACF 242']]",{}
11,1012,2444,GEOG303,1,"Prerequisite: One of the following: CMRK 334; CACF 334, CACF 768, CACF 368, CACF 146, CACF 204; or permission of the instructor.","['|', 'CMRK 334','CACF 334', 'CACF 768', 'CACF 368','CACF 146','CACF 204']",{}
